id,label_id
train_mqcwmmidqp,0
train_mqhsqvyzra,0
train_mqiokehlrv,0
train_mqjeeraphh,0
train_mqkbjqsqjo,0
train_mqkrnusloj,0
train_mqlzonkatw,0
train_mqqiraderh,0
train_mqqybgrvmx,0
train_mqrfbdkoeo,1
train_mqsjmaobmg,0
train_mqvdgjzsgo,0
train_mqvoewujrg,1
train_mqvrqgyqeg,0
train_mqwdbpxcwm,0
train_mqwggpbtnl,0
train_mqyarxkldh,0
train_mqylbnvjye,0
train_mqzzskayma,0
train_mranikuqki,0
train_mrapilsoal,0
train_mrbeyhbnbn,0
train_mrcacbmscy,0
train_mrcblrhlof,0
train_mrcfajdzez,0
train_mrcftrlfpa,0
train_mrdvtnabqj,0
train_mrfougfofe,0
train_mrfqlucyiu,0
train_mrgsycqyzd,0
train_mrhnrlmubm,0
train_mrhybjvwbc,0
train_mrjkgkmobp,0
train_mrjxezekci,2
train_mrldvvphbn,0
train_mrlynbqbqe,0
train_mropaknfwk,0
train_mrpcmqvewp,0
train_mrphwmfnjt,0
train_mrqvoierth,0
train_mrrgaextnl,0
train_mrrojhggqu,0
train_mrrsbnqzmk,0
train_mrsgdfgkir,0
train_mrszradjoe,0
train_mrttmjvdpc,0
train_mrtxveocqk,1
train_mruswxnzqq,0
train_mruwuqloik,0
train_mruzhzisds,0
train_mrvilnogbu,0
train_mrvtusqsae,2
train_mrvxjndlgc,0
train_mryvkghpfp,0
train_mrzcdytihb,0
train_mrzfjsvguq,0
train_msbaamrvzf,0
train_msbdjouztb,2
train_mscmwjuopo,0
train_mscnuofpzy,0
train_msdwxjekfw,0
train_mshlcrscit,0
train_mshleckynd,0
train_mshssebyan,0
train_msiaaovbji,0
train_msijbzjxtm,0
train_msnbfckagh,0
train_msqfqevxnq,0
train_msqvnfmxmd,0
train_msrqejsqiy,0
train_msrutpfvbu,0
train_msskgpuudc,0
train_msujcjaikd,0
train_msvkcyaoiu,0
train_msvpkuokwl,0
train_mswijimmna,0
train_msyzibjlit,0
train_mszpxkeoew,0
train_mtawwdjxxg,1
train_mtefxlycna,0
train_mtegeytuwx,0
train_mtfvpvmfin,0
train_mtiegtkoql,0
train_mtkeexxclh,0
train_mtneihbutj,0
train_mtsveiavyb,0
train_mtswcrfxdq,0
train_mtvnmnhbul,0
train_mtvxyopvgo,0
train_mtwgungnwm,1
train_mtwwdkzjcw,0
train_mtxfapqhue,0
train_mtyzhvueni,0
train_mtzetxicdu,0
train_muakttiqro,0
train_mucvspbvst,0
train_mucxniovop,0
train_mudanygyyk,0
train_mudjvqndnv,0
train_mudpmdfxjw,0
train_mueljszats,0
train_mufqoxsgwx,0
train_mugcwclezh,0
train_mugdyyqtru,0
train_mugrmrhtsd,0
train_muhdnkgibs,0
train_muhhulpnes,0
train_muhihjujip,0
train_muhtvcuovt,0
train_muiadstngb,0
train_muinpbxpte,0
train_mujfqafjzh,2
train_mukvggkuai,0
train_mukydsruqc,0
train_mulnwbqqze,0
train_mumlgusaij,0
train_mumqqatsjy,0
train_mumrssjjks,0
train_munnvgmkkp,0
train_munxurbgre,0
train_muoztpqdfm,0
train_muqfekriyn,1
train_muqjgngxxq,0
train_mursxiypuq,0
train_musbtdefto,1
train_mutkfvlyjg,0
train_mutkkqwwnf,0
train_muuvqpxrzt,0
train_muwtmqzslf,0
train_muwwikkxwf,0
train_muwwozpcrs,0
train_muxpgasslp,0
train_muxqgtdapm,0
train_muypwoldgy,0
train_muziyzhbal,0
train_muzretkpar,1
train_muzscihfuc,1
train_muzuwjnmra,0
train_mvatumjtxx,0
train_mvayhshkwn,0
train_mvcoggdetj,0
train_mveiohqxyl,0
train_mvgmahqhzl,0
train_mvgspijsds,0
train_mvhaxcjhmg,0
train_mvhwyqwetm,0
train_mvhxpdjgho,0
train_mvkuvdedzp,0
train_mvndpuzytn,0
train_mvnebfaqws,1
train_mvokjqrtab,0
train_mvqxthgkpn,0
train_mvqyqdomnc,0
train_mvrowjgcsb,0
train_mvsbxijaot,0
train_mvspsmndxc,0
train_mvtdhnnzqa,0
train_mvtdkjbhmr,0
train_mvtjhviile,0
train_mvufvprdbq,0
train_mvuxzvtvcw,0
train_mvxaqahllm,0
train_mvyzhkpgmg,0
train_mvzkwawylz,0
train_mwcvbwtjpd,0
train_mwdvxlvuqq,0
train_mwecykbben,0
train_mwejqndlwm,0
train_mweuxyvdwn,0
train_mwgodmozwa,0
train_mwgtdmgtyz,2
train_mwiqxxzlbd,0
train_mwkdctepwv,0
train_mwlihjpubt,0
train_mwnjbgxaeu,0
train_mwnojvmpku,0
train_mwpnkyqwpd,0
train_mwqcgbtwqw,0
train_mwtnuwnkye,0
train_mwttxsacof,0
train_mwtvckynen,0
train_mwvxeloqsl,0
train_mwxgwhmnfy,0
train_mwxjuvqjqm,0
train_mwyqomtlng,0
train_mwytyajiup,0
train_mxaxjnukbg,2
train_mxbpqackti,0
train_mxcffgfqmz,1
train_mxdfsqlfny,0
train_mxdgmhdjmu,0
train_mxdgptqgnj,0
train_mxfilmrkky,0
train_mxfvvdufis,0
train_mxgcipyamo,0
train_mxgojkmmbf,0
train_mxhfskefea,0
train_mxicplxrdk,0
train_mxifiemyxt,0
train_mxjqwsjxwu,1
train_mxkokvonnr,1
train_mxktipkwny,0
train_mxmiqmckdm,0
train_mxmjfwyokl,0
train_mxmzluivel,0
train_mxnrnruhjr,1
train_mxnxbmoorr,0
train_mxtoinjsbt,0
train_mxusamimxs,0
train_mxushewhqg,0
train_mxwegrrioo,0
train_mxwgjwstaa,0
train_mxwqkbnhqe,0
train_mxxnuppvzu,0
train_mxztaqtrsf,1
train_myayjmsdlh,0
train_mycdhefjng,0
train_mycrhkplbt,0
train_mycvhuxkpq,0
train_mycyuifjgu,0
train_mydqojhako,0
train_mydvcnprur,0
train_myfoonseva,1
train_myhcrhvfwk,0
train_mylfwtatil,0
train_mylhnjpjqi,0
train_mymkgsljpp,0
train_mynseakkva,0
train_myooqsyxjd,0
train_myosiiocep,2
train_mypapymomz,0
train_mysimsjppi,2
train_myvdgqulhz,0
train_myvezukvap,0
train_myyjgefgak,1
train_myyxumjhxg,0
train_mzajdrgwrg,0
train_mzbbcqmydv,0
train_mzbiauwgmt,0
train_mzbucooytu,0
train_mzckfjgmlo,0
train_mzhfvodgha,0
train_mzhklyqfkm,0
train_mzibrxexqg,0
train_mzidowhxpl,0
train_mzjdanemwt,1
train_mzktclvtja,0
train_mzlfaondaf,0
train_mzmltrxbjh,0
train_mzqainnqwm,0
train_mzuilznfyv,0
train_mzvhjxyllo,0
train_mzvnxlxaqa,0
train_mzvzmvluoa,0
train_mzwuqhzmcw,0
train_mzwuqyaxrs,0
train_mzylgoyxok,0
train_naatxztijl,0
train_naaygbqsri,0
train_nabqszoexc,0
train_naccloakdf,0
train_nadcwkwqfi,0
train_nadtqvddui,0
train_nadyfmtnrr,0
train_naegaafczc,0
train_naeguwrxgp,0
train_naglakcxeo,0
train_naifxjodtq,0
train_naiicrvnor,0
train_nakebwkymb,0
train_nalrtktixr,0
train_namngevqli,0
train_nantbzojfy,0
train_nanuozykez,0
train_naopwawpjk,2
train_naowpbxfgg,0
train_napaarxlle,0
train_napuuwyopu,0
train_naqioplwap,0
train_natddlujws,0
train_naufcdgzyf,0
train_navorjunus,0
train_nawbcqogff,0
train_nawsejpyao,0
train_nayrsfcgum,0
train_nayzwhftqn,0
train_nazhyzucdb,0
train_nazoqrmcnl,0
train_nbaepufdvg,0
train_nbagdgvrai,0
train_nbayeotiop,0
train_nbbffhwmxx,0
train_nbbpiihqtw,0
train_nbcnkyqpym,0
train_nbdnjbcmcd,0
train_nbesrzpsei,0
train_nbfcmzcajq,0
train_nbfwubvwhc,0
train_nbgmwhaotm,0
train_nbgvggnsrl,0
train_nbgyykkozd,0
train_nbhjmriznv,0
train_nbhvfigvgl,0
train_nbhvpzjewq,0
train_nbixqyxjgh,0
train_nbjvpzldby,0
train_nbkotkxkfl,0
train_nbmstxhman,0
train_nbnayqwkkg,0
train_nbncnxhhno,0
train_nbobasbbok,0
train_nboveorqvj,0
train_nbpjekposw,0
train_nbpslipyox,0
train_nbpwcpqfnu,0
train_nbrabvqnud,0
train_nbrdigtzcl,0
train_nbrrflwonu,0
train_nbtkokuuvn,0
train_nbtvhbadnh,0
train_nbukwufghy,1
train_nbvivshnri,0
train_nbwpyiahqi,0
train_nbwqnhrgkc,0
train_nbwunfcvks,0
train_nbzhlmhcbn,0
train_nbziqikbbw,0
train_nbzrsmbxam,0
train_ncasofzutm,2
train_ncbbmejkcl,1
train_nccaeyaucc,0
train_ncdblscibp,0
train_ncgszctzzi,0
train_nchehfydtm,0
train_nchotuhoif,0
train_nchrwtprjw,0
train_ncialhnsqa,0
train_ncijpuiegn,0
train_ncioxfmkzh,0
train_ncirzcmrrc,0
train_ncizyzexej,0
train_nckegoucye,0
train_nckvvckrkb,0
train_ncmfjwennh,0
train_ncmpcbraza,0
train_ncnujlvnig,0
train_ncoqcbswnh,0
train_ncoqiwbaza,0
train_ncpljcqrnq,0
train_ncqaiciyzj,0
train_ncqfkijkaq,0
train_ncsftdzgyg,0
train_ncykgpqxqa,0
train_nczeidgtwf,0
train_nczpnovoen,0
train_ndbbkpixqn,0
train_ndcxkivksw,0
train_nddoovzjzo,0
train_nddualybfx,1
train_nddwibzfcg,0
train_ndgfbifuiy,0
train_ndghpdfnpv,0
train_ndgqkmlujo,0
train_ndgvjgrlsm,0
train_ndisodmtip,0
train_ndjfzvhkcu,1
train_ndjmfhtrne,0
train_ndjmjyylig,0
train_ndjqnemgxv,0
train_ndkiwmrszu,0
train_ndkmdxebqv,0
train_ndmflbzgxv,0
train_ndmgdlczbv,0
train_ndmxbdretw,1
train_ndnsvaeibk,0
train_ndoloibyog,0
train_ndpbkfdzba,0
train_ndpomoanyg,1
train_ndrbtprojc,0
train_ndrkkmmitv,0
train_ndrmbhkinv,0
train_ndrpaehuor,0
train_ndspvkcoxc,0
train_nduempsmhq,0
train_ndufedmmwr,0
train_nduqsvvpkw,2
train_ndvdnclvti,0
train_ndwjbqbzzw,0
train_ndxfryfazr,0
train_ndyobcqdit,0
train_ndyzzpzwti,1
train_ndzggkngly,0
train_neaeelvnlv,0
train_neakezltqv,0
train_nealinytcp,0
train_nealmhehsw,0
train_neaphjxdgv,0
train_neatrjixzr,0
train_necjcfajqu,0
train_neclskwimj,0
train_necxgmcrri,0
train_nekeynzrfy,0
train_neljbafaiu,0
train_nelreiuiky,0
train_nemshetcge,0
train_nemtbjtkmc,0
train_neoheobilp,0
train_neqenzhozd,0
train_neqhjmoije,0
train_neqpxpynpd,2
train_neruosxbyi,0
train_nesqgqgxdk,0
train_netqxrlfkw,0
train_neusoqrarj,0
train_newgiywwep,0
train_newtsqtuxs,0
train_nexhcchzhv,0
train_nexowrrryn,0
train_nextlcrszu,0
train_nezlhbnwys,0
train_nfadxngixo,0
train_nfbcyadhki,0
train_nfbpsoekuv,0
train_nfcawbzmmv,0
train_nfcoyczrzx,0
train_nfdalzhatb,0
train_nfdprkagyr,0
train_nfewoiyrhw,0
train_nffbfxxxbm,0
train_nffzelebxy,0
train_nfgmdgbvan,0
train_nfhspegotq,0
train_nfimylawyk,0
train_nfizrptdyd,0
train_nfmtfhgvie,0
train_nfmvqabpkh,0
train_nfmwkzzniu,2
train_nfmxqbaitl,0
train_nfnbhpfvhd,0
train_nfovpnmkot,0
train_nfpkvvsxep,0
train_nfruwrxyfp,0
train_nfrvtsghut,0
train_nfsckymrmf,0
train_nfsiywwzll,0
train_nfugqpwamr,0
train_nfutohzxfr,0
train_nfuvbizihr,2
train_nfuzhlirty,1
train_nfvsvxqgcn,0
train_nfwwpwiyrt,0
train_nfxyuobizg,0
train_nfyttavpnf,0
train_ngajrydwzg,0
train_ngasavawpt,0
train_ngbghurfko,0
train_ngbmcriwfx,0
train_ngcovrtinb,1
train_ngcsgruvxu,0
train_ngdrraejot,0
train_ngfsobrsyo,0
train_ngjmoppxfa,0
train_nglgovqssu,0
train_ngoiysmkpo,0
train_ngqpjaypdz,0
train_ngrfwiqfeh,0
train_ngrrpkogra,2
train_ngsieogqte,0
train_ngtrfqadva,0
train_ngufskwtax,0
train_ngvaexysoq,0
train_ngvqgfpxro,0
train_ngwjpjheef,0
train_ngyrtvnwzi,0
train_ngzaowdskr,0
train_ngzhgqnelc,0
train_nhavawhykc,0
train_nhbbaabbks,2
train_nhbqmwamxb,1
train_nhdokgltbs,0
train_nhdstclxda,0
train_nhgwyqqpiv,0
train_nhhoiefysj,0
train_nhhwllevzi,0
train_nhiwlcrevi,0
train_nhkjmepzcp,0
train_nhmbdbhmtz,0
train_nhmcgrvnyi,2
train_nhmdhnuxuc,0
train_nhmyiclkzi,0
train_nhoreghjdb,0
train_nhphywrwbp,0
train_nhposlkvmy,0
train_nhqjumgzfu,0
train_nhrkfpmeoo,0
train_nhrzebniwk,0
train_nhsafcltqa,0
train_nhvgxlptyx,0
train_niajxowuhb,0
train_niamoenosx,0
train_nibmacwbaa,0
train_nicyuntaky,0
train_nidsdokeqq,0
train_niebeafhze,0
train_nigdvvcdms,0
train_nigguuqauz,0
train_nigmkwzbcd,0
train_nihvmzcuqj,0
train_nijnznpqlu,0
train_niklskeplj,2
train_nilbporlvu,0
train_nimdlwfylx,0
train_nimqfgubsg,0
train_niqtmwydku,0
train_nirqkdvubx,0
train_nisnqkaccc,0
train_nisvyvwuge,1
train_nityfmjufp,0
train_niuwfcuygo,0
train_nivqlqmulq,0
train_niwqpqfssx,0
train_nizihamirv,0
train_nizkkymepn,0
train_nizrsmynag,0
train_njabxlshzx,0
train_njaicelrkv,2
train_njaqivhskc,0
train_njbqlkltvn,0
train_njcbfhkjra,0
train_njdcxrliwc,2
train_njeagmspvn,0
train_njepupnjmg,0
train_njhawneqbf,0
train_njhevjthdv,0
train_njhqmdnlcc,0
train_njibmmfocb,0
train_njilbnqgyt,0
train_njjzkjvwnr,0
train_njkjobssoq,0
train_njkyhxzacv,0
train_njkzshlvyt,0
train_njljcijhzn,0
train_njmrtlnkwp,0
train_njnencykhh,0
train_njngenqpzo,0
train_njoyybkduy,2
train_njqcbtnphg,0
train_njqhgnipzj,0
train_njtnrssvvf,0
train_njugrervlc,0
train_njxxgetqrb,2
train_njyampyllj,0
train_njycnlnmiv,0
train_nkacwfjdxk,0
train_nkaeamfnuv,0
train_nkahtrignc,0
train_nkbeorpycl,0
train_nkcaedzxod,0
train_nkekcofqpp,0
train_nkfofelabc,0
train_nkggukytkm,0
train_nkguoiljio,0
train_nkhvgefaug,0
train_nkihuwimxp,0
train_nkiztaqins,0
train_nklgsidvgc,0
train_nkmpfmmqsz,0
train_nkpbsvovdf,0
train_nkpdzpdrnv,0
train_nkprzmrotc,0
train_nkpvgatmex,0
train_nkpwyqehpv,0
train_nkqganumcv,0
train_nkqnrojuge,1
train_nkqqkcemgh,0
train_nkrpjucvuf,0
train_nkssteybpw,0
train_nkuqoyydry,0
train_nkvubqbpez,0
train_nkyddkaorz,0
train_nkyfomwyit,0
train_nkzggtvmiz,0
train_nladuixuay,0
train_nldcfibfji,0
train_nleqtltajm,0
train_nlgjxmhkea,0
train_nlhekimeex,0
train_nlhmbbhlwu,0
train_nliacnrdhm,0
train_nlmqofzcms,0
train_nlmrbqxbuc,0
train_nlnfniahoa,0
train_nlngjieght,0
train_nlnxzxskfg,0
train_nlqpnpusdc,0
train_nlrfnblohp,1
train_nlrmntsnrl,0
train_nltblwdxvv,0
train_nltdqflbxz,0
train_nltfmnubml,0
train_nltvtpzckq,0
train_nluwtqusyt,0
train_nlvudqagvo,0
train_nlxpivffbo,0
train_nlxwbglugg,0
train_nlykxrveii,0
train_nlznpvdkja,0
train_nlzqkqffoy,0
train_nlzrlycytj,0
train_nmbpgknraz,0
train_nmbqaqidpj,0
train_nmbywfohzn,1
train_nmcbnkndmw,0
train_nmccockwxg,0
train_nmcvprfwgr,0
train_nmduutocyd,0
train_nmeuhibfdq,0
train_nmevojaqvn,0
train_nmfdfqjrqp,0
train_nmfmcccvhv,0
train_nmhlndksda,0
train_nmhnsiwyaq,0
train_nmhqrqexrs,2
train_nmjpwnwifl,0
train_nmkalcurqg,0
train_nmkiiibnkr,0
train_nmlyxjxsag,0
train_nmmitszztr,0
train_nmnuehakuy,0
train_nmorwhnpai,0
train_nmpskdgmis,1
train_nmqhfaeqyn,0
train_nmrhnvkooy,0
train_nmteaidouj,0
train_nmtfumlrwm,0
train_nmtmhoxsce,0
train_nmtvwzlqbh,0
train_nmvqbqxtii,1
train_nmxkohdcxm,0
train_nmychkfqlo,0
train_nmzbfdssbo,0
train_nnadfsboei,0
train_nnbpywtiys,0
train_nnbrgiysle,0
train_nncqncilep,0
train_nncvustchr,0
train_nndbiqovve,0
train_nndfwnvqiv,0
train_nndpqrwoeb,0
train_nnebghidjg,0
train_nnfelcobcg,2
train_nngghzjxjd,2
train_nngrzqvpvr,0
train_nnjccypvdv,0
train_nnktnpltou,0
train_nnkzpfpyoa,0
train_nnnpohudjq,0
train_nnnprrmzli,1
train_nnnsmrpwxd,0
train_nnnwahyhnn,1
train_nnpnwpqfyz,0
train_nnpzkhgbmj,0
train_nnqwpachhe,0
train_nnsbrvqpfg,0
train_nnurwylvdf,0
train_nnvdielnxg,0
train_nnvuyloyzz,0
train_nnwvrqtvxp,0
train_nnxnhyeeze,0
train_nnxyahgiwo,0
train_nnyfmsowpm,0
train_noacfpskxm,0
train_nobmxokizp,0
train_nocgzvkskh,0
train_noewqulpre,0
train_nogpzuepbd,0
train_nogvypkmzm,0
train_nogxcnoppn,0
train_nohebkbwqs,0
train_nohmhsmxjr,0
train_noivoitbbc,0
train_noixijirxk,0
train_nojrxufbpi,0
train_nokpbczvmh,0
train_nokrdovvqm,0
train_nokxzhbeoh,0
train_nomhcigpur,0
train_nomwhlhnfr,0
train_nonrysvqlu,0
train_nooodktueu,0
train_nopclwbevf,1
train_nopuosccov,0
train_noqvkrwgjm,0
train_noualbkuqh,0
train_nouftwhmxw,0
train_nowkhzywwy,0
train_nowkmxcupv,0
train_noxnqacfdy,0
train_npdfeoxdsy,0
train_npdosaqgio,0
train_npdrodfggk,0
train_npdvtxtplp,0
train_npewmtvpzp,0
train_npgmrvsrai,2
train_npigxtqcnh,0
train_npihzxyqqp,0
train_npitewkznr,0
train_npjymbmguo,1
train_npkdgsdiyn,0
train_npnrvvdvoa,0
train_npovchfvgk,0
train_nppggvahpa,0
train_nppjhmyrot,0
train_npqliboftz,0
train_nprfjitnmh,0
train_nprjnhqjun,0
train_npruphrcft,0
train_npsarbwsrl,0
train_npuamviyig,0
train_npultuvpfz,0
train_nputhylbtu,0
train_npvjegvfxf,0
train_npwixutzne,0
train_npwsixhtdu,0
train_npwzznljov,0
train_npxaetwnjb,0
train_npxbnivadt,0
train_npxnxzqmzc,0
train_npxotvusxy,0
train_npynoyjkqh,0
train_npzlqyvuup,0
train_npzunvvfrt,0
train_nqagctljgr,0
train_nqczpdkqbi,0
train_nqegpslfay,0
train_nqfnmjkkid,0
train_nqkhvfxori,0
train_nqkwhgzrrg,0
train_nqmdybwqon,1
train_nqmphcclut,0
train_nqnktyiquo,0
train_nqqfeggnsw,0
train_nqqfmxrume,1
train_nqqkpfbucg,0
train_nqrcxvwbgm,0
train_nqsbidtoym,1
train_nqtmrvcqyf,0
train_nqtwsnpwro,0
train_nquixidfxs,0
train_nqvlyoyljn,0
train_nqxppyswcf,0
train_nqyluxnwut,0
train_nrabxkzdji,0
train_nramdbmmta,0
train_nrauieduld,0
train_nrbldncnqz,0
train_nrcmdwygtz,2
train_nrdeluipoo,0
train_nrdettazxs,0
train_nrdgbqztku,0
train_nrfxbroeyg,1
train_nrhijtuctd,0
train_nrhtrwuxrl,0
train_nriutxpmrs,0
train_nriyinblpx,0
train_nrjgngbbki,0
train_nrjifmslbs,0
train_nrjjawsshl,0
train_nrjmvspkyt,0
train_nrjxkxkdju,0
train_nrkivfohcm,0
train_nrljqdsjiq,0
train_nrlkhfpssx,0
train_nrmitdikeu,0
train_nrmngmtegz,0
train_nrmtseuuhm,0
train_nrnicfkcmq,0
train_nrnnisohoj,0
train_nroozdqqon,0
train_nrpppxyqwh,0
train_nrppqhmuof,0
train_nrqduezeun,0
train_nrqkrlvfum,0
train_nrrlhwzhqv,0
train_nrrsvgwfbi,0
train_nrsbcpahys,0
train_nrsdrqiwoc,0
train_nrtmjjkkrs,0
train_nrtmldsahk,0
train_nrtnlslqpl,0
train_nruadgklfk,0
train_nruijipqqa,0
train_nruukyhmdr,0
train_nrvexxahoy,0
train_nrvffikcey,0
train_nrvogjvxcc,0
train_nrvowjmile,0
train_nrwfrzlpii,0
train_nrwkvinqes,0
train_nrxbbixkff,0
train_nrxewivmxb,0
train_nrxkijdtiy,0
train_nrxveaawhw,0
train_nrzeeoomtm,0
train_nsajdcmayw,0
train_nsakfrsqze,0
train_nsbnjubkfx,0
train_nsdjedypgd,0
train_nsefvwmilb,0
train_nsgimfzbcw,2
train_nsjbnfybcq,0
train_nsjbpdxcln,0
train_nsjenjumaw,0
train_nskwayfxvk,0
train_nsleadalxl,2
train_nslvsczyao,0
train_nsmqdajnjz,0
train_nsnpekbxzt,0
train_nsokxvfsnu,0
train_nsporagtkk,0
train_nsprtkbywn,0
train_nspyvqlglt,0
train_nsqlukkdxf,0
train_nsqpymarcd,0
train_nsqthsywan,1
train_nsrofrobil,0
train_nsswomgojx,0
train_nsuoyitaeg,0
train_nsvbmlagog,0
train_nsvdvnkmwg,0
train_nsvipbredd,0
train_nswxtzemra,0
train_nsxagnsgkf,0
train_nsyfzximdn,0
train_ntarjmuivv,0
train_ntastrojga,0
train_ntbfyrmtif,0
train_ntbwndwukx,0
train_ntdavtofup,0
train_ntecifgozx,0
train_nterupywmg,0
train_nterzylazj,0
train_ntetfmdjbc,0
train_ntfdybilcr,0
train_ntflrildph,0
train_nthnejuspr,0
train_nthoetgwnu,0
train_nthogoukmg,0
train_ntirjrntlq,0
train_ntjemkcrvb,0
train_ntjwmspofe,0
train_ntkkvvnptl,0
train_ntkkxjxngn,0
train_ntlngshuuk,0
train_ntmgjiyzjh,0
train_ntnmzqaoet,0
train_ntopquwvlb,1
train_ntoxhuyraw,0
train_ntpvegeclv,0
train_ntqcwgoves,0
train_ntrlngivfu,0
train_ntsubcolep,0
train_nttgkuhznf,0
train_nttnqliatc,0
train_ntunlewgac,0
train_ntwmrvxtay,0
train_ntwmygexbm,0
train_ntxfgmjqoh,0
train_ntxgnfnlum,0
train_ntzjlbbkrg,0
train_ntzjsumjeg,0
train_ntzmeognne,1
train_ntzypfxvxf,0
train_nuavegpenw,0
train_nucmqqgapo,0
train_nufirejkph,0
train_nujidryprj,0
train_nujoipdkmj,0
train_nujqcyqyjv,0
train_nukgxfgqra,1
train_numrqiydpr,0
train_nuouzxhlqn,0
train_nupbjtfmoj,0
train_nupfpnukov,0
train_nuqgvqypcg,0
train_nuqrqtztcv,0
train_nusicprsvk,0
train_nuswzuwghi,2
train_nutczeriow,0
train_nuvptdxijl,0
train_nuwnptvdkt,0
train_nuwwvklask,0
train_nuxiirhjup,1
train_nuxokupujc,2
train_nuynaeczzj,0
train_nuyoijpkhy,0
train_nuywwjgqts,0
train_nuyymoqocq,0
train_nuzpkcgsuh,0
train_nuzrbpqrow,0
train_nvbbugtiyw,0
train_nvcvjvpwuk,0
train_nvddadlghx,2
train_nvdmkllbhq,1
train_nvemukbrlq,0
train_nvfxcouzgo,0
train_nvjfahcuge,0
train_nvjqyyfwjd,0
train_nvjywyvujx,0
train_nvkmhabthm,0
train_nvkzrxavon,0
train_nvlifgnlws,0
train_nvlozouipr,0
train_nvnqiohnpr,0
train_nvulbrfptq,0
train_nvuonynnvc,0
train_nvuwyzszhl,0
train_nvuyhibhts,1
train_nvxiuhdrov,0
train_nvxofkczqb,0
train_nvzbjqcooi,0
train_nvzpbwqekw,0
train_nwabbpokzq,0
train_nwafaploam,0
train_nwbczzywkm,0
train_nwbpsydmjp,0
train_nwbuklmfmr,0
train_nwbvzrsvsw,0
train_nwdjysuxvo,0
train_nwfqxbudoa,1
train_nwghfnpiry,0
train_nwgpxmozde,0
train_nwhskifwxu,0
train_nwhxanhtaa,0
train_nwjfoicbys,0
train_nwjjqgcryg,0
train_nwkdoaumhk,0
train_nwktqxpijt,0
train_nwkypowgko,0
train_nwmnzqmbqp,0
train_nwmtojcczi,0
train_nwnqrbruig,0
train_nwofcafvba,0
train_nwoffzdlxi,0
train_nwohvotupd,0
train_nwpjusxhom,1
train_nwqvbvdtut,0
train_nwrntwbseu,0
train_nwszocbjvn,0
train_nwtfvgrzye,0
train_nwthyzccum,0
train_nwtxjifxzf,0
train_nwupnsdwyt,0
train_nwvqngorqd,0
train_nwwahyighk,0
train_nwwdnggzai,0
train_nwxqfimrzh,0
train_nwyeydopkk,0
train_nxabnzgung,0
train_nxabybmafe,0
train_nxasetoioe,0
train_nxawtutwom,1
train_nxemxqusqx,0
train_nxifrhgbxo,0
train_nxjkbztnox,0
train_nxjkjboubf,0
train_nxjkrinvhy,0
train_nxjljekyxq,0
train_nxjnyybxmj,0
train_nxkgiunqcz,0
train_nxkwjzkxag,0
train_nxnsxjbkow,0
train_nxpjmavnjl,0
train_nxqibliiox,0
train_nxqlwxmzmd,0
train_nxsdzwlqdj,0
train_nxstqnckrm,0
train_nxuhsbotvo,0
train_nxujlknoxs,0
train_nxvqdzgdsj,0
train_nxxipweamg,0
train_nxysholovt,0
train_nxyzeofysa,0
train_nxzfnhycwd,1
train_nxzjsugvss,0
train_nxzwmimmbd,0
train_nyabdpchai,0
train_nyabfqlcea,0
train_nyblgepohp,0
train_nycborzyea,0
train_nychhudrwx,0
train_nycxyzdjdx,0
train_nyddyaaojk,0
train_nydnhymgfx,0
train_nyemgvzdig,0
train_nyeuqupxeq,0
train_nygbhqclnk,0
train_nygtcfiljj,0
train_nyhinnnrej,0
train_nyjtcuidls,0
train_nyjtwfyifu,0
train_nykenxpzrm,0
train_nylbzjszhh,0
train_nylokpvfba,0
train_nyluljqvdo,0
train_nylvytqucl,0
train_nymbywzofb,0
train_nymihqxkil,0
train_nyodihgyvi,0
train_nyoyznxmva,0
train_nyqzkjkfzv,0
train_nysvgyribw,0
train_nysykcizok,0
train_nyumgzngfz,0
train_nyuqqiwybu,0
train_nyxmzljequ,0
train_nyygoajnis,0
train_nyyqrrindn,0
train_nyzhdjyypu,1
train_nzbhzipiuz,0
train_nzcfmunorj,0
train_nzdfvblrgh,0
train_nzdqwjzrqf,0
train_nzegzvmuqt,0
train_nzeupofisg,0
train_nzghvqopoo,0
train_nzgtajafdx,0
train_nzijlnbfzf,0
train_nzikmlinsv,0
train_nziopqusbj,0
train_nzjxvrnjxm,0
train_nzknuzrdyv,0
train_nzktpzlvii,0
train_nzkyhqrgwm,1
train_nzlnxrectu,0
train_nzmhyoqdfi,0
train_nzmtxwgtyj,0
train_nzncjdyljd,0
train_nznsxouefy,0
train_nzoqovdvvc,0
train_nzpcjdafpz,0
train_nzrrfapknz,0
train_nzrrufczsz,0
train_nzrrygdcxm,0
train_nzrxfptvqe,0
train_nzueldqirq,0
train_nzuhpossvu,0
train_nzwfbmcjqi,1
train_nzwguokrgz,0
train_nzwvxxtxrl,0
train_nzxaaiekbs,0
train_nzxrpmjjtp,0
train_nzxtlfvbvm,0
train_nzyakkcrcf,0
train_nzyaoniwrf,0
train_nzzmcbttdn,0
train_nzzubwiatv,0
train_nzzyjhwocn,0
train_oactdcplze,0
train_oadaqyzzql,0
train_oaeixwwrhd,0
train_oafwezlotz,0
train_oahuqwinkw,0
train_oaiqfvqpjm,0
train_oajjqyarrc,0
train_oajniotjix,0
train_oakuyjjjgm,0
train_oalftfuqkf,0
